id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_hotel,jumlah_hotel,satuan,tahun
874,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 3,2,UNIT,2020
875,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 4,1,UNIT,2020
876,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 5,1,UNIT,2020
877,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NON BINTANG,53,UNIT,2020
878,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 1,6,UNIT,2020
879,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 2,1,UNIT,2020
880,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 3,12,UNIT,2020
881,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 4,2,UNIT,2020
882,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 5,0,UNIT,2020
883,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NON BINTANG,42,UNIT,2020
884,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 1,1,UNIT,2020
885,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 2,0,UNIT,2020
886,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 3,0,UNIT,2020
887,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 4,1,UNIT,2020
888,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 5,0,UNIT,2020
889,32,JAWA BARAT,3205,KABUPATEN GARUT,NON BINTANG,352,UNIT,2020
890,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 1,0,UNIT,2020
891,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 2,0,UNIT,2020
892,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 3,0,UNIT,2020
893,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 4,0,UNIT,2020
894,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 5,0,UNIT,2020
895,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NON BINTANG,15,UNIT,2020
896,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 1,0,UNIT,2020
897,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 2,0,UNIT,2020
898,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 3,0,UNIT,2020
899,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 4,0,UNIT,2020
900,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 5,0,UNIT,2020
901,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NON BINTANG,16,UNIT,2020
902,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 1,1,UNIT,2020
903,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 2,1,UNIT,2020
904,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 3,4,UNIT,2020
905,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 4,0,UNIT,2020
906,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 5,0,UNIT,2020
907,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NON BINTANG,34,UNIT,2020
908,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 1,1,UNIT,2020
909,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 2,3,UNIT,2020
910,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 3,2,UNIT,2020
911,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 4,2,UNIT,2020
912,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 5,0,UNIT,2020
913,32,JAWA BARAT,3209,KABUPATEN CIREBON,NON BINTANG,20,UNIT,2020
914,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 1,1,UNIT,2020
915,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 2,1,UNIT,2020
916,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 3,0,UNIT,2020
917,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 4,0,UNIT,2020
918,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 5,0,UNIT,2020
919,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NON BINTANG,13,UNIT,2020
920,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 1,0,UNIT,2020
921,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 2,1,UNIT,2020
922,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 3,4,UNIT,2020
923,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 4,0,UNIT,2020
924,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 5,0,UNIT,2020
925,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NON BINTANG,26,UNIT,2020
926,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 1,0,UNIT,2020
927,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 2,3,UNIT,2020
928,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 3,0,UNIT,2020
929,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 4,0,UNIT,2020
930,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 5,0,UNIT,2020
931,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NON BINTANG,29,UNIT,2020
932,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 1,3,UNIT,2020
933,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 2,3,UNIT,2020
934,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 3,3,UNIT,2020
935,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 4,0,UNIT,2020
936,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 5,0,UNIT,2020
937,32,JAWA BARAT,3213,KABUPATEN SUBANG,NON BINTANG,40,UNIT,2020
938,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 1,0,UNIT,2020
939,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 2,0,UNIT,2020
940,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 3,1,UNIT,2020
941,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 4,1,UNIT,2020
942,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 5,1,UNIT,2020
943,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NON BINTANG,31,UNIT,2020
944,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 1,1,UNIT,2020
945,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 2,3,UNIT,2020
946,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 3,4,UNIT,2020
947,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 4,7,UNIT,2020
948,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 5,1,UNIT,2020
949,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NON BINTANG,18,UNIT,2020
950,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 1,28,UNIT,2020
951,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 2,4,UNIT,2020
952,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 3,4,UNIT,2020
953,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 4,3,UNIT,2020
954,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 5,1,UNIT,2020
955,32,JAWA BARAT,3216,KABUPATEN BEKASI,NON BINTANG,4,UNIT,2020
956,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 1,1,UNIT,2020
957,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 2,0,UNIT,2020
958,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 3,7,UNIT,2020
959,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 4,3,UNIT,2020
960,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 5,0,UNIT,2020
961,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NON BINTANG,278,UNIT,2020
962,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 1,4,UNIT,2020
963,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 2,4,UNIT,2020
964,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 3,4,UNIT,2020
965,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 4,0,UNIT,2020
966,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 5,0,UNIT,2020
967,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NON BINTANG,236,UNIT,2020
968,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 1,8,UNIT,2020
969,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 2,11,UNIT,2020
970,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 3,17,UNIT,2020
971,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 4,16,UNIT,2020
972,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 5,0,UNIT,2020
973,32,JAWA BARAT,3271,KOTA BOGOR,NON BINTANG,52,UNIT,2020
974,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 1,0,UNIT,2020
975,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 2,0,UNIT,2020
976,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 3,0,UNIT,2020
977,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 4,0,UNIT,2020
978,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 5,7,UNIT,2020
979,32,JAWA BARAT,3272,KOTA SUKABUMI,NON BINTANG,27,UNIT,2020
980,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 1,15,UNIT,2020
981,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 2,37,UNIT,2020
982,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 3,65,UNIT,2020
983,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 4,176,UNIT,2020
984,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 5,20,UNIT,2020
985,32,JAWA BARAT,3273,KOTA BANDUNG,NON BINTANG,350,UNIT,2020
986,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 1,0,UNIT,2020
987,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 2,7,UNIT,2020
988,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 3,10,UNIT,2020
989,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 4,4,UNIT,2020
990,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 5,0,UNIT,2020
991,32,JAWA BARAT,3274,KOTA CIREBON,NON BINTANG,43,UNIT,2020
992,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 1,4,UNIT,2020
993,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 2,1,UNIT,2020
994,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 3,4,UNIT,2020
995,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 4,7,UNIT,2020
996,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 5,0,UNIT,2020
997,32,JAWA BARAT,3275,KOTA BEKASI,NON BINTANG,32,UNIT,2020
998,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 1,0,UNIT,2020
999,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 2,1,UNIT,2020
1000,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 3,6,UNIT,2020
1001,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 4,0,UNIT,2020
1002,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 5,0,UNIT,2020
1003,32,JAWA BARAT,3276,KOTA DEPOK,NON BINTANG,1,UNIT,2020
1004,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 1,0,UNIT,2020
1005,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 2,0,UNIT,2020
1006,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 3,1,UNIT,2020
1007,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 4,0,UNIT,2020
1008,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 5,0,UNIT,2020
1009,32,JAWA BARAT,3277,KOTA CIMAHI,NON BINTANG,7,UNIT,2020
1010,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 1,2,UNIT,2020
1011,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 2,5,UNIT,2020
1012,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 3,5,UNIT,2020
1013,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 4,0,UNIT,2020
1014,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 5,0,UNIT,2020
1015,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NON BINTANG,22,UNIT,2020
1016,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 1,0,UNIT,2020
1017,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 2,0,UNIT,2020
1018,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 3,0,UNIT,2020
1019,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 4,0,UNIT,2020
1020,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 5,0,UNIT,2020
1021,32,JAWA BARAT,3279,KOTA BANJAR,NON BINTANG,11,UNIT,2020
1022,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 1,1,UNIT,2021
1023,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 2,1,UNIT,2021
1024,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 3,11,UNIT,2021
1025,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 4,10,UNIT,2021
1026,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 5,3,UNIT,2021
1027,32,JAWA BARAT,3201,KABUPATEN BOGOR,NON BINTANG,75,UNIT,2021
1028,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 1,0,UNIT,2021
1029,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 2,4,UNIT,2021
1030,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 3,3,UNIT,2021
1031,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 4,1,UNIT,2021
1032,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 5,0,UNIT,2021
1033,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NON BINTANG,140,UNIT,2021
1034,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 1,0,UNIT,2021
1035,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 2,0,UNIT,2021
1036,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 3,2,UNIT,2021
1037,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 4,1,UNIT,2021
1038,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 5,1,UNIT,2021
1039,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NON BINTANG,53,UNIT,2021
1040,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 1,5,UNIT,2021
1041,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 2,9,UNIT,2021
1042,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 3,18,UNIT,2021
1043,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 4,13,UNIT,2021
1044,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 5,1,UNIT,2021
1045,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NON BINTANG,16,UNIT,2021
1046,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 1,0,UNIT,2021
1047,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 2,46,UNIT,2021
1048,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 3,15,UNIT,2021
1049,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 4,2,UNIT,2021
1050,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 5,0,UNIT,2021
1051,32,JAWA BARAT,3205,KABUPATEN GARUT,NON BINTANG,164,UNIT,2021
1052,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 1,0,UNIT,2021
1053,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 2,0,UNIT,2021
1054,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 3,0,UNIT,2021
1055,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 4,0,UNIT,2021
1056,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 5,0,UNIT,2021
1057,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NON BINTANG,15,UNIT,2021
1058,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 1,0,UNIT,2021
1059,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 2,0,UNIT,2021
1060,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 3,0,UNIT,2021
1061,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 4,0,UNIT,2021
1062,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 5,0,UNIT,2021
1063,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NON BINTANG,16,UNIT,2021
1064,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 1,0,UNIT,2021
1065,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 2,1,UNIT,2021
1066,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 3,0,UNIT,2021
1067,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 4,4,UNIT,2021
1068,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 5,0,UNIT,2021
1069,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NON BINTANG,36,UNIT,2021
1070,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 1,1,UNIT,2021
1071,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 2,3,UNIT,2021
1072,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 3,2,UNIT,2021
1073,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 4,2,UNIT,2021
1074,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 5,0,UNIT,2021
1075,32,JAWA BARAT,3209,KABUPATEN CIREBON,NON BINTANG,20,UNIT,2021
1076,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 1,2,UNIT,2021
1077,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 2,0,UNIT,2021
1078,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 3,0,UNIT,2021
1079,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 4,0,UNIT,2021
1080,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 5,0,UNIT,2021
1081,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NON BINTANG,13,UNIT,2021
1082,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 1,0,UNIT,2021
1083,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 2,1,UNIT,2021
1084,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 3,4,UNIT,2021
1085,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 4,0,UNIT,2021
1086,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 5,0,UNIT,2021
1087,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NON BINTANG,32,UNIT,2021
1088,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 1,0,UNIT,2021
1089,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 2,2,UNIT,2021
1090,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 3,0,UNIT,2021
1091,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 4,0,UNIT,2021
1092,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 5,0,UNIT,2021
1093,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NON BINTANG,32,UNIT,2021
1094,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 1,3,UNIT,2021
1095,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 2,3,UNIT,2021
1096,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 3,4,UNIT,2021
1097,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 4,0,UNIT,2021
1098,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 5,0,UNIT,2021
1099,32,JAWA BARAT,3213,KABUPATEN SUBANG,NON BINTANG,40,UNIT,2021
1100,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 1,0,UNIT,2021
1101,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 2,0,UNIT,2021
1102,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 3,1,UNIT,2021
1103,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 4,1,UNIT,2021
1104,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 5,1,UNIT,2021
1105,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NON BINTANG,31,UNIT,2021
1106,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 1,1,UNIT,2021
1107,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 2,3,UNIT,2021
1108,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 3,4,UNIT,2021
1109,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 4,7,UNIT,2021
1110,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 5,1,UNIT,2021
1111,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NON BINTANG,18,UNIT,2021
1112,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 1,26,UNIT,2021
1113,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 2,4,UNIT,2021
1114,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 3,4,UNIT,2021
1115,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 4,3,UNIT,2021
1116,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 5,1,UNIT,2021
1117,32,JAWA BARAT,3216,KABUPATEN BEKASI,NON BINTANG,4,UNIT,2021
1118,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 1,1,UNIT,2021
1119,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 2,0,UNIT,2021
1120,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 3,7,UNIT,2021
1121,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 4,3,UNIT,2021
1122,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 5,0,UNIT,2021
1123,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NON BINTANG,278,UNIT,2021
1124,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 1,4,UNIT,2021
1125,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 2,4,UNIT,2021
1126,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 3,4,UNIT,2021
1127,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 4,0,UNIT,2021
1128,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 5,0,UNIT,2021
1129,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NON BINTANG,243,UNIT,2021
1130,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 1,7,UNIT,2021
1131,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 2,11,UNIT,2021
1132,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 3,19,UNIT,2021
1133,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 4,17,UNIT,2021
1134,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 5,0,UNIT,2021
1135,32,JAWA BARAT,3271,KOTA BOGOR,NON BINTANG,41,UNIT,2021
1136,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 1,0,UNIT,2021
1137,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 2,0,UNIT,2021
1138,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 3,8,UNIT,2021
1139,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 4,0,UNIT,2021
1140,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 5,0,UNIT,2021
1141,32,JAWA BARAT,3272,KOTA SUKABUMI,NON BINTANG,24,UNIT,2021
1142,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 1,8,UNIT,2021
1143,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 2,49,UNIT,2021
1144,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 3,78,UNIT,2021
1145,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 4,38,UNIT,2021
1146,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 5,11,UNIT,2021
1147,32,JAWA BARAT,3273,KOTA BANDUNG,NON BINTANG,218,UNIT,2021
1148,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 1,0,UNIT,2021
1149,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 2,7,UNIT,2021
1150,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 3,10,UNIT,2021
1151,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 4,4,UNIT,2021
1152,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 5,0,UNIT,2021
1153,32,JAWA BARAT,3274,KOTA CIREBON,NON BINTANG,43,UNIT,2021
1154,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 1,4,UNIT,2021
1155,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 2,1,UNIT,2021
1156,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 3,4,UNIT,2021
1157,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 4,7,UNIT,2021
1158,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 5,0,UNIT,2021
1159,32,JAWA BARAT,3275,KOTA BEKASI,NON BINTANG,32,UNIT,2021
1160,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 1,0,UNIT,2021
1161,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 2,1,UNIT,2021
1162,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 3,6,UNIT,2021
